"intnr","id","inttime","ctry","weight","compd","gdr","b_y","b_m","ageq","smas1","smas2","smas3","smas4","smas5","smas6","smas7","smas8","smas9","smas"
3949,7949,518,"China",1.1069717435208,"20210511","Girl",2008,4,13,5,4,3,4,3,4,3,5,5,4
3955,7955,971,"China",1.00668686928995,"20210511","Boy",2009,3,12,2,4,4,5,3,4,2,2,4,3.33333333333333
3959,7959,2674,"China",0.91818301207117,"20210511","Girl",2007,8,13,5,5,4,5,4,5,4,3,5,4.44444444444444
3961,7961,890,"China",0.835001243046426,"20210511","Boy",2007,6,13,4,3,4,4,3,5,5,5,2,3.88888888888889
3962,7962,558,"China",1.06885639484151,"20210511","Boy",2006,12,14,4,4,4,4,3,4,4,2,4,3.66666666666667
3971,7971,472,"China",1.1069717435208,"20210511","Girl",2008,7,12,4,4,5,4,3,4,4,4,4,4
3974,7974,2763,"China",1.1069717435208,"20210511","Girl",2009,3,12,3,5,3,3,1,4,2,4,2,3
3975,7975,1707,"China",1.00668686928995,"20210511","Boy",2008,11,12,4,2,3,5,2,5,4,4,5,3.77777777777778
3983,7983,438,"China",1.06885639484151,"20210511","Boy",2006,8,14,5,5,4,5,2,5,4,4,4,4.22222222222222
3984,7984,1113,"China",1.1069717435208,"20210512","Girl",2009,2,12,5,5,5,5,5,5,5,5,5,5
3987,7987,1448,"China",1.1069717435208,"20210512","Girl",2008,9,12,4,5,4,4,5,5,4,4,4,4.33333333333333
3993,7993,906,"China",1.00668686928995,"20210512","Boy",2008,5,13,4,5,4,5,3,4,4,2,4,3.88888888888889
4004,8004,711,"China",1.1069717435208,"20210512","Girl",2008,7,12,4,5,4,4,5,4,4,3,5,4.22222222222222
4009,8009,1018,"China",1.17533451867274,"20210513","Girl",2006,10,14,4,5,4,4,4,3,5,5,5,4.33333333333333
4011,8011,757,"China",1.17533451867274,"20210513","Girl",2007,2,14,3,3,3,2,2,4,2,3,4,2.88888888888889
4014,8014,230,"China",1.1069717435208,"20210513","Girl",2009,1,12,2,2,4,3,2,4,4,3,4,3.11111111111111
4015,8015,481,"China",1.1069717435208,"20210513","Girl",2008,4,13,5,5,4,4,4,3,5,4,3,4.11111111111111
4016,8016,290,"China",1.17533451867274,"20210513","Girl",2007,2,14,4,4,4,5,4,5,3,4,4,4.11111111111111
4021,8021,720,"China",1.00668686928995,"20210513","Boy",2008,9,12,5,5,4,3,3,4,4,3,5,4
4037,8037,710,"China",0.835001243046426,"20210514","Boy",2007,8,13,5,5,4,5,4,4,5,3,5,4.44444444444444
4038,8038,676,"China",1.00668686928995,"20210514","Boy",2009,3,12,4,4,4,4,4,4,4,5,4,4.11111111111111
4040,8040,154,"China",1.1069717435208,"20210514","Girl",2008,5,13,5,5,5,5,5,5,5,5,5,5
4042,8042,306,"China",1.06885639484151,"20210514","Boy",2007,2,14,5,5,5,4,4,5,4,5,4,4.55555555555556
4043,8043,148,"China",1.06885639484151,"20210514","Boy",2007,2,14,4,5,4,5,4,5,5,5,5,4.66666666666667
4064,8064,712,"China",1.17533451867274,"20210527","Girl",2006,10,14,5,4,4,4,3,5,4,4,4,4.11111111111111
4075,8075,1275,"China",0.835001243046426,"20210528","Boy",2007,6,13,4,4,4,4,4,4,4,4,4,4
4076,8076,375,"China",0.835001243046426,"20210528","Boy",2007,8,13,4,5,5,5,3,4,5,4,5,4.44444444444444
4078,8078,402,"China",0.835001243046426,"20210528","Boy",2008,3,13,4,4,5,4,4,4,4,5,5,4.33333333333333
4079,8079,518,"China",1.06885639484151,"20210528","Boy",2007,1,14,5,4,5,5,5,4,4,5,4,4.55555555555556
4082,8082,446,"China",1.17533451867274,"20210528","Girl",2007,2,14,4,4,3,3,3,3,3,4,4,3.44444444444444
4083,8083,172,"China",0.91818301207117,"20210528","Girl",2007,6,13,4,4,4,4,4,4,4,4,4,4
4084,8084,544,"China",1.06885639484151,"20210528","Boy",2007,3,14,5,5,4,4,3,5,4,3,4,4.11111111111111
4085,8085,805,"China",1.06885639484151,"20210528","Boy",2007,1,14,4,5,4,4,5,5,4,5,5,4.55555555555556
4088,8088,185,"China",0.835001243046426,"20210528","Boy",2007,8,13,4,5,4,4,4,5,4,3,4,4.11111111111111
4089,8089,587,"China",1.00668686928995,"20210528","Boy",2008,11,12,4,5,4,3,4,5,3,4,4,4
4092,8092,892,"China",0.91818301207117,"20210528","Girl",2007,4,14,4,5,5,4,4,5,3,2,4,4
4093,8093,1476,"China",1.06885639484151,"20210528","Boy",2007,3,14,5,4,4,5,4,5,4,5,5,4.55555555555556
4094,8094,1204,"China",0.835001243046426,"20210528","Boy",2007,10,13,4,5,4,4,4,5,4,4,4,4.22222222222222
4096,8096,634,"China",1.06885639484151,"20210528","Boy",2007,3,14,5,5,4,4,3,5,5,3,5,4.33333333333333
4097,8097,279,"China",0.91818301207117,"20210528","Girl",2007,4,14,4,4,5,5,5,5,5,5,4,4.66666666666667
4098,8098,304,"China",0.91818301207117,"20210528","Girl",2007,10,13,4,4,4,4,4,3,4,4,4,3.88888888888889
4102,8102,785,"China",0.835001243046426,"20210528","Boy",2007,4,14,4,5,4,4,4,5,4,3,5,4.22222222222222
4103,8103,1024,"China",0.91818301207117,"20210528","Girl",2007,4,14,5,5,4,5,4,4,4,4,4,4.33333333333333
4104,8104,324,"China",1.06885639484151,"20210528","Boy",2006,8,14,4,3,3,4,4,4,5,3,3,3.66666666666667
4105,8105,233,"China",0.835001243046426,"20210528","Boy",2007,5,14,4,4,3,4,3,4,4,4,3,3.66666666666667
4106,8106,182,"China",0.835001243046426,"20210528","Boy",2007,11,13,4,4,4,3,4,4,4,3,4,3.77777777777778
4107,8107,1684,"China",1.06885639484151,"20210528","Boy",2007,2,14,4,5,4,3,3,5,3,4,5,4
4108,8108,610,"China",0.835001243046426,"20210528","Boy",2007,10,13,4,5,5,5,4,5,4,4,5,4.55555555555556
4109,8109,892,"China",1.06885639484151,"20210528","Boy",2007,3,14,5,5,4,4,3,4,5,2,5,4.11111111111111
4110,8110,696,"China",1.17533451867274,"20210528","Girl",2007,2,14,5,5,5,5,5,5,5,5,5,5
4113,8113,1138,"China",0.91818301207117,"20210528","Girl",2007,7,13,5,5,5,4,4,4,5,4,5,4.55555555555556
4114,8114,1003,"China",0.835001243046426,"20210528","Boy",2007,11,13,4,4,4,5,4,5,4,4,5,4.33333333333333
4117,8117,320,"China",0.91818301207117,"20210528","Girl",2007,5,14,4,4,5,5,4,5,4,2,4,4.11111111111111
4118,8118,640,"China",1.06885639484151,"20210528","Boy",2007,1,14,5,5,4,4,5,5,4,5,5,4.66666666666667
4119,8119,1387,"China",1.06885639484151,"20210528","Boy",2007,3,14,4,3,4,5,4,4,3,4,5,4
4121,8121,575,"China",0.835001243046426,"20210528","Boy",2007,6,13,5,5,3,5,4,4,4,4,5,4.33333333333333
4122,8122,704,"China",0.91818301207117,"20210528","Girl",2007,9,13,5,4,4,4,4,5,5,4,5,4.44444444444444
4123,8123,423,"China",1.06885639484151,"20210528","Boy",2007,1,14,5,4,5,5,5,4,5,4,5,4.66666666666667
4125,8125,323,"China",1.00668686928995,"20210528","Boy",2008,4,13,4,5,3,4,3,4,3,4,2,3.55555555555556
4126,8126,375,"China",1.06885639484151,"20210528","Boy",2007,2,14,5,4,4,5,5,4,5,5,5,4.66666666666667
4127,8127,314,"China",0.91818301207117,"20210528","Girl",2007,11,13,4,5,5,5,4,5,4,5,4,4.55555555555556
4128,8128,469,"China",0.835001243046426,"20210528","Boy",2007,4,14,4,5,4,5,4,5,5,4,5,4.55555555555556
4129,8129,525,"China",1.06885639484151,"20210528","Boy",2007,3,14,5,4,4,5,5,4,4,5,5,4.55555555555556
4131,8131,335,"China",0.835001243046426,"20210528","Boy",2007,7,13,5,5,5,5,4,5,5,4,5,4.77777777777778
4132,8132,541,"China",1.00668686928995,"20210528","Boy",2008,8,12,5,4,5,4,5,4,4,5,4,4.44444444444444
4133,8133,518,"China",0.835001243046426,"20210528","Boy",2007,4,14,4,5,4,5,4,5,5,4,5,4.55555555555556
4135,8135,398,"China",0.835001243046426,"20210528","Boy",2007,8,13,4,5,5,4,5,5,4,5,4,4.55555555555556
4137,8137,410,"China",0.835001243046426,"20210528","Boy",2007,8,13,4,5,4,5,4,5,4,5,5,4.55555555555556
4138,8138,147,"China",0.835001243046426,"20210528","Boy",2007,11,13,4,5,4,4,5,5,5,5,5,4.66666666666667
4139,8139,522,"China",1.00668686928995,"20210528","Boy",2008,9,12,5,5,4,4,5,4,5,4,5,4.55555555555556
4141,8141,1309,"China",0.835001243046426,"20210528","Boy",2007,6,13,5,5,5,4,5,5,4,4,5,4.66666666666667
4142,8142,496,"China",1.06885639484151,"20210528","Boy",2007,1,14,5,4,5,5,4,5,4,5,4,4.55555555555556
4143,8143,324,"China",0.835001243046426,"20210528","Boy",2007,4,14,4,5,4,5,4,4,3,4,5,4.22222222222222
4144,8144,767,"China",0.91818301207117,"20210528","Girl",2007,5,14,4,5,4,4,5,4,4,1,5,4
4145,8145,541,"China",0.91818301207117,"20210528","Girl",2007,10,13,4,4,4,4,4,5,4,5,4,4.22222222222222
4147,8147,477,"China",0.835001243046426,"20210528","Boy",2007,4,14,4,5,4,3,5,4,5,4,5,4.33333333333333
4148,8148,593,"China",1.00668686928995,"20210528","Boy",2008,8,12,4,5,4,4,4,4,4,5,5,4.33333333333333
4151,8151,492,"China",1.1069717435208,"20210528","Girl",2008,9,12,4,4,4,5,4,4,4,5,5,4.33333333333333
4152,8152,753,"China",1.00668686928995,"20210528","Boy",2008,11,12,4,4,5,5,4,4,4,4,5,4.33333333333333
4153,8153,416,"China",1.17533451867274,"20210528","Girl",2006,10,14,5,4,5,4,4,5,4,4,4,4.33333333333333
4154,8154,870,"China",0.835001243046426,"20210528","Boy",2007,9,13,5,5,5,4,4,5,4,4,5,4.55555555555556
4155,8155,465,"China",1.06885639484151,"20210528","Boy",2007,3,14,5,4,4,5,5,3,4,4,5,4.33333333333333
4156,8156,619,"China",0.835001243046426,"20210528","Boy",2007,7,13,4,5,4,4,4,4,4,4,4,4.11111111111111
4157,8157,1150,"China",1.06885639484151,"20210528","Boy",2007,1,14,4,5,5,4,4,5,4,5,4,4.44444444444444
4158,8158,280,"China",1.06885639484151,"20210528","Boy",2007,2,14,4,4,4,5,3,4,4,5,4,4.11111111111111
4159,8159,336,"China",1.00668686928995,"20210528","Boy",2008,8,12,4,4,5,5,5,4,5,4,4,4.44444444444444
4160,8160,729,"China",1.1069717435208,"20210528","Girl",2008,10,12,4,5,5,5,4,4,5,4,4,4.44444444444444
4161,8161,402,"China",1.00668686928995,"20210528","Boy",2008,9,12,4,5,5,4,5,4,5,4,4,4.44444444444444
4163,8163,331,"China",1.00668686928995,"20210528","Boy",2008,9,12,4,5,4,5,4,5,5,5,5,4.66666666666667
4164,8164,394,"China",0.835001243046426,"20210528","Boy",2007,10,13,4,5,5,5,5,5,5,4,5,4.77777777777778
4165,8165,370,"China",1.00668686928995,"20210528","Boy",2008,8,12,4,4,4,4,5,5,4,5,5,4.44444444444444
4166,8166,356,"China",1.1069717435208,"20210528","Girl",2008,8,12,3,4,5,5,4,5,4,4,4,4.22222222222222
4167,8167,250,"China",1.00668686928995,"20210528","Boy",2008,9,12,4,4,5,5,4,5,4,4,4,4.33333333333333
4168,8168,372,"China",0.835001243046426,"20210528","Boy",2007,7,13,5,5,4,5,5,5,5,5,5,4.88888888888889
4169,8169,609,"China",0.835001243046426,"20210528","Boy",2007,7,13,5,5,5,5,5,5,5,5,5,5
4170,8170,443,"China",0.835001243046426,"20210528","Boy",2007,7,13,5,5,5,5,5,5,5,5,5,5
4172,8172,491,"China",0.835001243046426,"20210528","Boy",2007,7,13,5,5,5,5,5,5,5,5,5,5
4174,8174,406,"China",1.06885639484151,"20210529","Boy",2007,2,14,5,5,5,5,4,5,5,4,5,4.77777777777778
4177,8177,548,"China",0.835001243046426,"20210529","Boy",2007,7,13,5,5,5,5,5,5,5,5,5,5
4178,8178,346,"China",1.06885639484151,"20210529","Boy",2007,3,14,4,4,4,3,3,2,3,3,3,3.22222222222222
4180,8180,801,"China",1.17533451867274,"20210529","Girl",2007,3,14,4,5,4,4,4,5,3,1,5,3.88888888888889
4181,8181,852,"China",1.06885639484151,"20210529","Boy",2007,3,14,5,5,5,5,4,5,5,4,5,4.77777777777778
4183,8183,157,"China",0.835001243046426,"20210529","Boy",2007,7,13,5,5,5,5,5,5,5,5,5,5
4184,8184,682,"China",0.91818301207117,"20210529","Girl",2007,8,13,4,5,4,5,3,4,5,4,5,4.33333333333333
4186,8186,449,"China",1.06885639484151,"20210529","Boy",2007,2,14,5,5,5,4,4,5,4,5,4,4.55555555555556
4187,8187,770,"China",0.835001243046426,"20210529","Boy",2007,10,13,5,5,5,5,4,4,4,5,5,4.66666666666667
4189,8189,1632,"China",0.91818301207117,"20210529","Girl",2007,5,14,4,4,4,5,3,4,2,1,5,3.55555555555556
4190,8190,269,"China",1.06885639484151,"20210529","Boy",2007,1,14,5,5,5,5,3,5,5,5,4,4.66666666666667
4191,8191,405,"China",0.835001243046426,"20210529","Boy",2007,7,13,5,5,5,5,5,5,5,5,5,5
4192,8192,343,"China",0.835001243046426,"20210529","Boy",2007,7,13,5,5,5,5,5,5,5,5,5,5
4194,8194,533,"China",1.17533451867274,"20210529","Girl",2007,2,14,5,4,5,5,4,5,5,5,5,4.77777777777778
4195,8195,1683,"China",1.06885639484151,"20210529","Boy",2007,3,14,5,5,5,5,4,5,4,5,5,4.77777777777778
4196,8196,636,"China",1.17533451867274,"20210529","Girl",2007,3,14,4,5,5,5,4,5,4,3,5,4.44444444444444
4197,8197,739,"China",0.835001243046426,"20210529","Boy",2008,3,13,5,5,4,4,5,5,4,4,4,4.44444444444444
4198,8198,1135,"China",0.91818301207117,"20210529","Girl",2007,4,14,5,4,5,5,5,5,5,3,4,4.55555555555556
4199,8199,1265,"China",1.06885639484151,"20210529","Boy",2007,2,14,5,5,5,5,4,5,4,5,5,4.77777777777778
4200,8200,984,"China",0.835001243046426,"20210529","Boy",2007,5,14,5,5,5,5,3,5,5,5,4,4.66666666666667
4202,8202,709,"China",0.91818301207117,"20210529","Girl",2007,6,13,5,3,4,4,5,5,4,4,5,4.33333333333333
4203,8203,252,"China",1.17533451867274,"20210529","Girl",2007,3,14,4,4,5,4,5,5,5,5,4,4.55555555555556
4204,8204,886,"China",0.835001243046426,"20210529","Boy",2007,7,13,5,4,5,5,4,5,4,4,5,4.55555555555556
4205,8205,922,"China",0.91818301207117,"20210529","Girl",2008,2,13,5,3,5,4,5,4,5,4,4,4.33333333333333
4206,8206,725,"China",0.835001243046426,"20210529","Boy",2007,5,14,4,5,4,3,4,5,4,5,3,4.11111111111111
4207,8207,756,"China",1.00668686928995,"20210529","Boy",2008,8,12,4,5,5,4,5,5,5,3,5,4.55555555555556
4208,8208,1371,"China",0.91818301207117,"20210529","Girl",2007,5,14,5,4,5,5,3,5,4,4,4,4.33333333333333
4210,8210,478,"China",1.1069717435208,"20210529","Girl",2008,4,13,4,4,4,5,3,4,4,3,4,3.88888888888889
4211,8211,1360,"China",0.835001243046426,"20210529","Boy",2007,7,13,5,4,5,5,5,5,5,2,5,4.55555555555556
4212,8212,854,"China",0.91818301207117,"20210529","Girl",2007,5,14,4,4,5,5,5,4,4,1,4,4
4215,8215,439,"China",0.835001243046426,"20210529","Boy",2007,9,13,5,4,5,4,4,5,5,4,5,4.55555555555556
4216,8216,623,"China",1.17533451867274,"20210529","Girl",2007,3,14,4,5,4,4,3,4,3,4,5,4
4217,8217,525,"China",0.835001243046426,"20210529","Boy",2007,11,13,4,5,5,4,4,5,4,4,4,4.33333333333333
4218,8218,613,"China",0.91818301207117,"20210529","Girl",2008,2,13,4,4,5,5,5,4,4,4,4,4.33333333333333
4220,8220,697,"China",0.91818301207117,"20210529","Girl",2007,6,13,4,4,3,3,3,2,3,2,3,3
4221,8221,1050,"China",0.91818301207117,"20210529","Girl",2007,5,14,5,4,4,5,4,4,3,1,5,3.88888888888889
4222,8222,669,"China",0.91818301207117,"20210529","Girl",2007,9,13,5,5,5,5,5,5,4,4,5,4.77777777777778
4223,8223,608,"China",0.835001243046426,"20210529","Boy",2007,8,13,5,5,5,5,3,5,4,4,5,4.55555555555556
4227,8227,680,"China",1.1069717435208,"20210529","Girl",2008,4,13,5,4,5,5,5,4,5,5,5,4.77777777777778
4228,8228,261,"China",1.00668686928995,"20210529","Boy",2008,11,12,4,5,4,4,3,4,4,3,5,4
4230,8230,545,"China",0.835001243046426,"20210529","Boy",2007,8,13,5,4,5,4,4,5,5,5,5,4.66666666666667
4231,8231,790,"China",0.835001243046426,"20210529","Boy",2007,5,14,5,5,4,5,4,4,4,4,5,4.44444444444444
4232,8232,714,"China",1.00668686928995,"20210529","Boy",2008,8,12,5,5,5,4,3,5,3,2,5,4.11111111111111
4233,8233,566,"China",1.00668686928995,"20210529","Boy",2008,9,12,5,4,4,5,5,4,4,2,5,4.22222222222222
4235,8235,472,"China",0.835001243046426,"20210529","Boy",2007,7,13,5,5,5,4,1,5,5,5,4,4.33333333333333
4237,8237,1388,"China",1.06885639484151,"20210529","Boy",2007,1,14,4,5,4,4,3,4,4,3,5,4
4238,8238,1016,"China",0.835001243046426,"20210529","Boy",2007,5,14,4,4,4,5,4,4,3,4,4,4
4239,8239,527,"China",0.835001243046426,"20210529","Boy",2007,4,14,5,4,4,5,5,4,5,5,5,4.66666666666667
4243,8243,281,"China",1.06885639484151,"20210529","Boy",2007,1,14,4,5,5,5,4,5,5,5,4,4.66666666666667
4247,8247,501,"China",1.17533451867274,"20210529","Girl",2007,2,14,4,5,4,4,5,4,4,2,5,4.11111111111111
4249,8249,691,"China",1.06885639484151,"20210530","Boy",2007,3,14,5,4,4,3,4,3,4,2,5,3.77777777777778
4250,8250,345,"China",1.1069717435208,"20210530","Girl",2008,7,12,5,4,5,5,5,5,5,5,5,4.88888888888889
4251,8251,536,"China",0.835001243046426,"20210530","Boy",2007,6,13,4,5,5,4,5,4,4,5,4,4.44444444444444
4252,8252,157,"China",0.91818301207117,"20210530","Girl",2008,2,13,5,4,4,5,5,5,4,4,5,4.55555555555556
4254,8254,1518,"China",0.835001243046426,"20210530","Boy",2007,5,14,5,5,4,4,2,5,3,1,4,3.66666666666667
4255,8255,169,"China",0.835001243046426,"20210530","Boy",2007,11,13,4,5,5,4,5,4,5,4,4,4.44444444444444
4259,8259,182,"China",0.91818301207117,"20210530","Girl",2007,7,13,3,4,4,4,4,4,5,5,4,4.11111111111111
4260,8260,699,"China",1.17533451867274,"20210530","Girl",2007,3,14,5,5,5,5,5,5,5,1,5,4.55555555555556
4262,8262,522,"China",1.17533451867274,"20210530","Girl",2007,3,14,5,5,5,5,5,5,5,1,5,4.55555555555556
4263,8263,911,"China",1.17533451867274,"20210530","Girl",2006,8,14,5,4,4,4,5,4,4,4,5,4.33333333333333
4266,8266,774,"China",1.17533451867274,"20210530","Girl",2006,9,14,4,5,4,5,4,5,4,4,5,4.44444444444444
4267,8267,1796,"China",0.91818301207117,"20210530","Girl",2007,8,13,5,5,4,4,4,5,5,4,5,4.55555555555556
4268,8268,868,"China",1.17533451867274,"20210530","Girl",2006,7,14,5,4,4,5,4,5,4,5,4,4.44444444444444
4269,8269,1159,"China",1.17533451867274,"20210530","Girl",2006,10,14,4,5,5,4,5,5,4,5,5,4.66666666666667
4270,8270,1445,"China",1.17533451867274,"20210530","Girl",2006,10,14,5,4,5,5,5,5,5,5,4,4.77777777777778
4272,8272,403,"China",0.91818301207117,"20210530","Girl",2007,5,14,4,4,4,4,4,4,4,4,4,4
4274,8274,697,"China",0.91818301207117,"20210530","Girl",2007,4,14,4,5,5,4,5,4,5,4,4,4.44444444444444
4276,8276,652,"China",0.91818301207117,"20210530","Girl",2007,4,14,4,5,5,4,4,5,4,4,4,4.33333333333333
4278,8278,592,"China",0.835001243046426,"20210530","Boy",2007,5,14,4,4,4,4,4,4,4,4,4,4
4286,8286,336,"China",0.835001243046426,"20210531","Boy",2007,4,14,4,4,4,4,5,4,5,5,4,4.33333333333333
4288,8288,735,"China",1.06885639484151,"20210531","Boy",2006,11,14,4,5,4,3,4,4,3,3,2,3.55555555555556
4302,8302,770,"China",0.835001243046426,"20210601","Boy",2007,11,13,4,5,5,4,5,4,5,4,4,4.44444444444444
4305,8305,778,"China",1.17533451867274,"20210601","Girl",2007,3,14,4,4,4,3,3,3,2,3,4,3.33333333333333
4307,8307,408,"China",0.835001243046426,"20210601","Boy",2007,6,14,5,5,5,5,4,5,4,4,5,4.66666666666667
4309,8309,648,"China",0.835001243046426,"20210601","Boy",2007,4,14,5,5,4,4,2,5,4,4,3,4
4310,8310,1177,"China",1.06885639484151,"20210601","Boy",2007,2,14,5,5,5,5,5,5,5,5,5,5
4311,8311,392,"China",1.06885639484151,"20210601","Boy",2007,2,14,5,5,4,4,5,5,5,5,5,4.77777777777778
4312,8312,915,"China",1.17533451867274,"20210601","Girl",2007,3,14,4,5,5,4,4,5,3,1,4,3.88888888888889
4314,8314,748,"China",0.835001243046426,"20210601","Boy",2007,5,14,5,4,5,5,5,5,4,5,4,4.66666666666667
4315,8315,441,"China",1.06885639484151,"20210601","Boy",2007,3,14,4,5,5,4,3,4,4,4,5,4.22222222222222
4316,8316,539,"China",0.835001243046426,"20210601","Boy",2007,11,13,5,5,5,4,3,5,5,3,5,4.44444444444444
4317,8317,678,"China",1.17533451867274,"20210601","Girl",2007,1,14,4,3,4,4,3,4,5,4,5,4
4319,8319,1464,"China",0.91818301207117,"20210601","Girl",2007,4,14,4,5,4,4,4,4,5,4,4,4.22222222222222
4321,8321,723,"China",1.17533451867274,"20210601","Girl",2007,3,14,4,3,5,5,2,4,5,4,3,3.88888888888889
4322,8322,848,"China",1.00668686928995,"20210601","Boy",2008,10,12,3,2,3,4,2,2,3,3,2,2.66666666666667
4328,8328,1046,"China",0.91818301207117,"20210601","Girl",2007,5,14,2,5,4,5,5,4,4,4,5,4.22222222222222
4330,8330,402,"China",1.06885639484151,"20210601","Boy",2007,2,14,4,5,5,5,4,5,5,4,5,4.66666666666667
4331,8331,242,"China",0.91818301207117,"20210601","Girl",2007,6,14,4,5,4,4,4,4,4,4,4,4.11111111111111
4332,8332,211,"China",0.91818301207117,"20210601","Girl",2008,3,13,4,4,4,4,4,4,4,4,3,3.88888888888889
4333,8333,269,"China",1.00668686928995,"20210601","Boy",2008,4,13,4,4,4,4,4,5,4,4,4,4.11111111111111
4334,8334,199,"China",0.835001243046426,"20210601","Boy",2008,3,13,4,5,4,4,4,5,4,5,5,4.44444444444444
4335,8335,304,"China",0.91818301207117,"20210601","Girl",2007,5,14,4,3,3,3,4,4,2,3,4,3.33333333333333
4336,8336,157,"China",1.06885639484151,"20210601","Boy",2007,3,14,5,3,4,3,3,4,4,3,3,3.55555555555556
4337,8337,316,"China",1.17533451867274,"20210601","Girl",2007,2,14,3,3,3,3,5,4,4,3,5,3.66666666666667
4343,8343,1129,"China",0.91818301207117,"20210601","Girl",2007,8,13,4,4,1,4,5,4,3,1,4,3.33333333333333
4344,8344,851,"China",1.06885639484151,"20210601","Boy",2007,3,14,4,5,5,5,5,4,4,4,4,4.44444444444444
4345,8345,665,"China",1.17533451867274,"20210601","Girl",2007,3,14,5,4,5,4,4,4,4,4,4,4.22222222222222
4346,8346,709,"China",0.835001243046426,"20210601","Boy",2007,5,14,5,5,5,5,4,5,5,2,5,4.55555555555556
4347,8347,485,"China",0.835001243046426,"20210601","Boy",2007,4,14,5,5,5,5,4,5,5,4,5,4.77777777777778
4348,8348,542,"China",1.06885639484151,"20210601","Boy",2007,2,14,4,4,4,4,3,4,4,4,4,3.88888888888889
4349,8349,503,"China",1.17533451867274,"20210601","Girl",2007,3,14,4,4,4,4,4,4,4,4,4,4
4350,8350,618,"China",0.835001243046426,"20210601","Boy",2007,4,14,4,4,4,4,4,4,4,4,4,4
4351,8351,404,"China",0.91818301207117,"20210601","Girl",2007,5,14,4,4,4,4,4,4,4,4,4,4
4352,8352,414,"China",0.835001243046426,"20210601","Boy",2007,6,14,4,4,4,4,4,4,4,4,4,4
4353,8353,488,"China",0.835001243046426,"20210601","Boy",2007,7,13,4,4,4,4,4,4,4,4,4,4
4354,8354,457,"China",0.835001243046426,"20210601","Boy",2007,8,13,4,4,4,5,4,5,4,5,5,4.44444444444444
4355,8355,513,"China",0.835001243046426,"20210601","Boy",2007,8,13,4,4,4,5,4,5,4,5,5,4.44444444444444
4356,8356,483,"China",0.91818301207117,"20210601","Girl",2007,9,13,4,4,4,4,4,5,4,5,5,4.33333333333333
4357,8357,598,"China",0.91818301207117,"20210601","Girl",2007,10,13,4,4,4,5,4,5,4,5,5,4.44444444444444
4361,8361,842,"China",0.918183,"20210601","Girl",2007,4,14,4,4,4,4,4,4,4,4,4,4
4362,8362,707,"China",1.068856,"20210601","Boy",2007,3,14,5,4,4,5,4,5,4,5,5,4.555556
4363,8363,1123,"China",0.918183,"20210601","Girl",2007,4,14,4,4,5,5,4,5,4,4,4,4.333333
4364,8364,688,"China",1.175335,"20210601","Girl",2007,3,14,4,5,5,4,5,4,5,4,4,4.444444
4365,8365,482,"China",0.8350012,"20210601","Boy",2007,8,13,5,5,5,4,5,4,5,4,4,4.555556
4366,8366,762,"China",0.918183,"20210601","Girl",2007,5,14,4,5,5,4,5,4,5,4,4,4.444444
4370,8370,821,"China",0.8350012,"20210601","Boy",2007,4,14,4,4,4,4,4,4,4,4,4,4
4371,8371,327,"China",0.8350012,"20210601","Boy",2007,11,13,4,5,5,4,3,4,5,4,4,4.222222
4372,8372,763,"China",0.8350012,"20210601","Boy",2007,4,14,4,4,4,4,5,4,4,4,4,4.111111
4374,8374,464,"China",1.068856,"20210601","Boy",2007,3,14,4,4,4,4,4,4,3,3,4,3.777778
4375,8375,623,"China",1.068856,"20210601","Boy",2007,3,14,4,5,4,4,5,4,4,5,4,4.333333
4376,8376,1020,"China",0.8350012,"20210602","Boy",2007,5,14,4,4,4,5,5,4,4,4,4,4.222222
4377,8377,1263,"China",0.8350012,"20210602","Boy",2007,6,14,4,4,5,4,5,4,5,4,4,4.333333
4379,8379,391,"China",1.068856,"20210602","Boy",2007,3,14,4,5,5,4,4,4,4,4,4,4.222222
